group_id	artifact_id	current_version	ignored_version	final_version	authority	reason
org.apache.activemq	artemis-jdbc-store	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-jms-client	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-jms-client-all	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-jms-client-osgi	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-jms-server	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-journal	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-lockmanager-api	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-lockmanager-ri	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-mqtt-protocol	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-openwire-protocol	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-ra	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-selector	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-server	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-server-osgi	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-service-extensions	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-stomp-protocol	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-web	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.activemq	artemis-website	2.43.0	2.44.0	2.44.0	ddd4j-dependencies	ActiveMQ and Quarkus BOM overlap; platform effective version is authoritative
org.apache.groovy	groovy	4.0.17	4.0.28	4.0.17	ddd4j-dependencies	org.apache.groovy imported BOM overlap retained; platform effective version is authoritative
org.apache.groovy	groovy	4.0.17	5.0.3	4.0.17	ddd4j-dependencies	org.apache.groovy imported BOM overlap retained; platform effective version is authoritative
org.apache.groovy	groovy-json	4.0.17	4.0.28	4.0.17	ddd4j-dependencies	org.apache.groovy imported BOM overlap retained; platform effective version is authoritative
org.apache.groovy	groovy-json	4.0.17	5.0.3	4.0.17	ddd4j-dependencies	org.apache.groovy imported BOM overlap retained; platform effective version is authoritative
org.apache.groovy	groovy-jsr223	4.0.17	5.0.3	4.0.17	ddd4j-dependencies	org.apache.groovy imported BOM overlap retained; platform effective version is authoritative
org.apache.groovy	groovy-sql	5.0.3	4.0.28	5.0.3	ddd4j-dependencies	org.apache.groovy imported BOM overlap retained; platform effective version is authoritative
org.apache.groovy	groovy-templates	5.0.3	4.0.28	5.0.3	ddd4j-dependencies	org.apache.groovy imported BOM overlap retained; platform effective version is authoritative
org.eclipse.jetty	jetty-servlet	9.4.12.v20180830	9.4.58.v20250814	9.4.12.v20180830	ddd4j-dependencies	org.eclipse.jetty imported BOM overlap retained; platform effective version is authoritative
org.eclipse.jetty	jetty-util-ajax	9.4.58.v20250814	12.1.5	9.4.58.v20250814	ddd4j-dependencies	org.eclipse.jetty imported BOM overlap retained; platform effective version is authoritative
org.eclipse.jetty	jetty-util-ajax	9.4.58.v20250814	12.1.8	9.4.58.v20250814	ddd4j-dependencies	org.eclipse.jetty imported BOM overlap retained; platform effective version is authoritative
org.eclipse.persistence	org.eclipse.persistence.moxy	2.7.6	2.7.14	2.7.6	ddd4j-dependencies	org.eclipse.persistence imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jaxb	jaxb-runtime	2.3.9	4.0.2	4.0.6	ddd4j-dependencies	Platform and imported ecosystem BOM overlap; platform effective version is authoritative
org.glassfish.jaxb	jaxb-runtime	2.3.9	4.0.6	4.0.6	ddd4j-dependencies	Platform and imported ecosystem BOM overlap; platform effective version is authoritative
org.glassfish.jersey.containers	jersey-container-servlet	2.46	3.1.11	2.46	ddd4j-dependencies	org.glassfish.jersey.containers imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.containers	jersey-container-servlet	3.0.18	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.containers imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.containers	jersey-container-servlet	3.1.11	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.containers imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.containers	jersey-container-servlet-core	2.46	3.1.11	2.46	ddd4j-dependencies	org.glassfish.jersey.containers imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.containers	jersey-container-servlet-core	3.0.18	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.containers imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.containers	jersey-container-servlet-core	3.1.11	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.containers imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.core	jersey-client	2.46	3.1.11	2.46	ddd4j-dependencies	org.glassfish.jersey.core imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.core	jersey-client	3.0.18	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.core imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.core	jersey-client	3.1.11	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.core imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.core	jersey-common	2.46	3.1.11	2.46	ddd4j-dependencies	org.glassfish.jersey.core imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.core	jersey-common	3.0.18	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.core imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.core	jersey-common	3.1.11	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.core imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.core	jersey-server	2.46	3.1.11	2.46	ddd4j-dependencies	org.glassfish.jersey.core imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.core	jersey-server	3.0.18	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.core imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.core	jersey-server	3.1.11	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.core imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.inject	jersey-hk2	2.46	3.1.11	2.46	ddd4j-dependencies	org.glassfish.jersey.inject imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.inject	jersey-hk2	3.0.18	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.inject imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.inject	jersey-hk2	3.1.11	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.inject imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.media	jersey-media-jaxb	2.46	3.1.11	2.46	ddd4j-dependencies	org.glassfish.jersey.media imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.media	jersey-media-jaxb	3.0.18	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.media imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.media	jersey-media-jaxb	3.1.11	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.media imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.media	jersey-media-json-jettison	2.46	3.1.11	2.46	ddd4j-dependencies	org.glassfish.jersey.media imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.media	jersey-media-json-jettison	3.0.18	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.media imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.media	jersey-media-json-jettison	3.1.11	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.media imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.test-framework	jersey-test-framework-core	2.46	3.1.11	2.46	ddd4j-dependencies	org.glassfish.jersey.test-framework imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.test-framework	jersey-test-framework-core	3.0.18	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.test-framework imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.test-framework	jersey-test-framework-core	3.1.11	2.46	2.46	ddd4j-dependencies	org.glassfish.jersey.test-framework imported BOM overlap retained; platform effective version is authoritative
org.glassfish.jersey.test-framework.providers	jersey-test-framework-provider-jetty	2.46	3.1.11	2.46	ddd4j-dependencies	org.glassfish.jersey.test-framework.providers imported BOM overlap retained; platform effective version is authoritative
org.graalvm.sdk	graal-sdk	23.1.2	25.0.0	25.0.0	ddd4j-dependencies	org.graalvm.sdk imported BOM overlap retained; platform effective version is authoritative
org.graalvm.sdk	graal-sdk	25.0.0	24.2.2	25.0.0	ddd4j-dependencies	org.graalvm.sdk imported BOM overlap retained; platform effective version is authoritative
org.graalvm.sdk	nativeimage	23.1.2	25.0.0	25.0.0	ddd4j-dependencies	org.graalvm.sdk imported BOM overlap retained; platform effective version is authoritative
org.hibernate.orm	hibernate-core	7.2.6.Final	6.6.40.Final	7.2.6.Final	ddd4j-dependencies	Platform and imported ecosystem BOM overlap; platform effective version is authoritative
org.hibernate.orm	hibernate-core	7.4.5.Final	7.2.6.Final	7.2.6.Final	ddd4j-dependencies	Platform and imported ecosystem BOM overlap; platform effective version is authoritative
org.infinispan	infinispan-client-hotrod	16.0.14	16.1.3	16.1.3	ddd4j-dependencies	org.infinispan imported BOM overlap retained; platform effective version is authoritative
org.infinispan	infinispan-client-hotrod	16.1.3	15.2.4.Final	16.1.3	ddd4j-dependencies	org.infinispan imported BOM overlap retained; platform effective version is authoritative
org.infinispan	infinispan-client-hotrod	16.1.3	16.0.3	16.1.3	ddd4j-dependencies	org.infinispan imported BOM overlap retained; platform effective version is authoritative
org.infinispan	infinispan-component-annotations	16.0.14	16.1.3	16.1.3	ddd4j-dependencies	org.infinispan imported BOM overlap retained; platform effective version is authoritative
org.infinispan	infinispan-component-annotations	16.1.3	16.0.3	16.1.3	ddd4j-dependencies	org.infinispan imported BOM overlap retained; platform effective version is authoritative
org.infinispan	infinispan-core	16.1.3	15.2.4.Final	16.1.3	ddd4j-dependencies	org.infinispan imported BOM overlap retained; platform effective version is authoritative
org.infinispan	infinispan-core	16.1.3	16.0.3	16.1.3	ddd4j-dependencies	org.infinispan imported BOM overlap retained; platform effective version is authoritative
org.infinispan.protostream	protostream-processor	6.0.6	6.0.2	6.0.6	ddd4j-dependencies	org.infinispan.protostream imported BOM overlap retained; platform effective version is authoritative
org.infinispan.protostream	protostream-processor	6.0.7	6.0.6	6.0.6	ddd4j-dependencies	org.infinispan.protostream imported BOM overlap retained; platform effective version is authoritative
org.jetbrains.kotlin	kotlin-compiler-embeddable	2.2.21	1.9.25	2.2.21	ddd4j-dependencies	org.jetbrains.kotlin imported BOM overlap retained; platform effective version is authoritative
org.jetbrains.kotlin	kotlin-reflect	2.2.21	1.9.25	2.2.21	ddd4j-dependencies	org.jetbrains.kotlin imported BOM overlap retained; platform effective version is authoritative
org.jetbrains.kotlin	kotlin-test	2.2.21	1.9.25	2.2.21	ddd4j-dependencies	org.jetbrains.kotlin imported BOM overlap retained; platform effective version is authoritative
org.jetbrains.kotlinx	kotlinx-coroutines-core	1.10.2	1.8.1	1.10.2	ddd4j-dependencies	org.jetbrains.kotlinx imported BOM overlap retained; platform effective version is authoritative
org.jetbrains.kotlinx	kotlinx-coroutines-jdk8	1.10.2	1.8.1	1.10.2	ddd4j-dependencies	org.jetbrains.kotlinx imported BOM overlap retained; platform effective version is authoritative
org.jetbrains.kotlinx	kotlinx-coroutines-reactive	1.10.2	1.8.1	1.10.2	ddd4j-dependencies	org.jetbrains.kotlinx imported BOM overlap retained; platform effective version is authoritative
org.jetbrains.kotlinx	kotlinx-coroutines-reactor	1.10.2	1.8.1	1.10.2	ddd4j-dependencies	org.jetbrains.kotlinx imported BOM overlap retained; platform effective version is authoritative
org.jetbrains.kotlinx	kotlinx-coroutines-rx2	1.10.2	1.8.1	1.10.2	ddd4j-dependencies	org.jetbrains.kotlinx imported BOM overlap retained; platform effective version is authoritative
org.jetbrains.kotlinx	kotlinx-coroutines-slf4j	1.10.2	1.8.1	1.10.2	ddd4j-dependencies	org.jetbrains.kotlinx imported BOM overlap retained; platform effective version is authoritative
org.mongodb	mongodb-driver-sync	5.6.5	5.6.2	5.6.2	ddd4j-dependencies	org.mongodb imported BOM overlap retained; platform effective version is authoritative
org.openjdk.jmh	jmh-core	1.37	1.20	1.37	ddd4j-dependencies	org.openjdk.jmh imported BOM overlap retained; platform effective version is authoritative
org.openjdk.jmh	jmh-core	1.37	1.36	1.37	ddd4j-dependencies	org.openjdk.jmh imported BOM overlap retained; platform effective version is authoritative
org.openjdk.jmh	jmh-generator-annprocess	1.37	1.20	1.37	ddd4j-dependencies	org.openjdk.jmh imported BOM overlap retained; platform effective version is authoritative
org.openjdk.jmh	jmh-generator-annprocess	1.37	1.36	1.37	ddd4j-dependencies	org.openjdk.jmh imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-activemq	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-azure	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-cassandra	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-chromadb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-clickhouse	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-cockroachdb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-consul	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-couchbase	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-cratedb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-database-commons	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-databend	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-db2	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-elasticsearch	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-gcloud	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-grafana	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-hivemq	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-influxdb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-jdbc	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-junit-jupiter	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-k3s	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-k6	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-kafka	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-ldap	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-mariadb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-milvus	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-minio	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-mockserver	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-mongodb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-mssqlserver	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-mysql	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-neo4j	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-nginx	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-oceanbase	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-ollama	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-openfga	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-oracle-free	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-oracle-xe	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-orientdb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-pinecone	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-postgresql	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-presto	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-pulsar	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-qdrant	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-questdb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-r2dbc	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-rabbitmq	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-redpanda	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-scylladb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-selenium	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-solace	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-solr	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-spock	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-tidb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-timeplus	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-toxiproxy	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-trino	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-typesense	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-vault	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-weaviate	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
org.testcontainers	testcontainers-yugabytedb	2.0.5	2.0.3	2.0.3	ddd4j-dependencies	org.testcontainers imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	acm	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	acmpca	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	amplify	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	annotations	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	apache-client	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	apigateway	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	apigatewaymanagementapi	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	apigatewayv2	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	applicationautoscaling	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	applicationdiscovery	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	appmesh	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	appstream	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	appsync	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	arns	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	athena	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	auth	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	auth-crt	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	autoscaling	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	autoscalingplans	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	aws-cbor-protocol	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	aws-core	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	aws-crt-client	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	aws-json-protocol	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	aws-query-protocol	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	aws-xml-protocol	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	backup	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	batch	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	budgets	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
